x	actin	actin sem	cofilin	cofilin sem	
36.0	389.761665032	21.3904028069	175.610006404	39.7369452365	
36.5	384.213931503	21.0341759076	180.113066628	37.2706065542	
37.0	375.623972076	26.553872837	167.116063279	37.7603181523	
37.5	349.000397945	26.7931381377	175.197707035	40.2036843883	
38.0	361.723646048	26.7300032767	182.444361613	43.631057948	
38.5	331.825428482	23.0600075935	173.079536681	35.7609520159	
39.0	343.102393979	24.6069507436	143.175039133	30.5686950204	
39.5	326.149184581	24.4894731506	133.58945354	27.3514938879	
40.0	338.305260676	24.5516392621	132.365406239	22.77168379	
40.5	333.498544272	25.2425064886	159.411026292	40.5260897834	
41.0	323.199411216	26.5579468104	146.618505174	30.2793513403	
41.5	311.857651098	26.7950080918	146.386050223	34.8979719001	
42.0	273.265575226	28.8022544633	139.319871803	27.6451500149	
42.5	263.906897902	29.9650939861	138.183808235	27.9708747055	
43.0	258.154619816	28.4722344803	127.267076683	30.0289796345	
43.5	267.361895212	30.4442323725	138.866528716	33.1950709185	
44.0	269.266495867	27.988842041	175.122649277	63.0085750898	
44.5	273.108217704	28.2296597583	166.480767148	61.103365427	
45.0	272.054431605	27.5986681154	143.663221417	49.8311683884	
45.5	261.609687726	28.6328328524	97.5986146425	26.4826833319	
46.0	243.298235958	30.0574859841	109.825784345	26.0988287141	
46.5	239.954443454	29.4513029619	105.136481859	21.6624405674	
47.0	247.740982074	30.8582840587	117.966996285	28.0356238005	
47.5	230.53741953	27.4158905322	107.305098636	32.2332200397	
48.0	223.0507399	27.3534005976	134.682989079	53.3404568719	
48.5	231.537920602	31.0357638793	132.614495628	50.4218256097	
49.0	231.721556841	32.4339076436	148.560800177	64.7718572954	
49.5	225.980007732	29.2055642944	122.706276823	53.8773850163	
50.0	217.340064599	26.3041064547	111.465381938	45.5833253996	
50.5	217.274261147	26.9642494978	105.994714579	34.3736754397	
51.0	214.691691268	31.1856182582	105.3304246	41.9628205864	
51.5	209.935633867	30.8264102113	144.818509245	79.0901005838	
52.0	200.261206839	33.6963938025	109.945705022	46.5010310367	
52.5	185.775958479	31.5455675589	135.419312443	55.3057766617	
53.0	186.309603841	34.6406128351	146.49943803	78.1762652955	
53.5	203.486290861	32.1056998962	175.516711877	97.9233590132	
54.0	189.956506693	29.7477127838	114.363780229	54.0376095765	
54.5	190.378641369	33.0225418588	138.418205449	76.778907381	
55.0	194.300110544	39.8148360189	136.797185529	76.7861244588	
55.5	171.614568604	35.5068389101	145.958980992	71.9345145941	
56.0	165.161795175	34.4938712596	120.154935913	67.9993598801	
56.5	143.315846832	32.5499381157	83.9414456341	37.4453331293	
57.0	141.032368807	34.495675133	61.0902012522	20.5810989164	
57.5	128.17291064	32.6061073266	73.7355401631	27.2318680206	
58.0	123.032967704	33.2809185865	89.7558350703	32.9162135049	
58.5	133.279831135	34.2922530253	87.4832783326	39.7886991124	
59.0	122.377849155	31.6401136902	85.5684228016	59.7067286207	
59.5	144.285714336	26.8549302506	52.0619590112	15.4247668866	
60.0	162.035096802	26.8751501178	51.8299643152	31.6105535995	
60.5	140.174930695	33.7235256346	42.4969853503	21.150205225	
61.0	141.797055127	36.0962749075	37.929691949	16.8015918468	
61.5	146.652775973	27.1455704917	44.3993216386	18.8166361248	
62.0	134.685414975	25.5554670234	25.3980347148	18.7703863357	
62.5	132.678589877	27.9493568179	14.0797221787	19.9532510621	
63.0	125.690362465	27.690467449	33.6027137151	19.2251648829	
63.5	121.90574978	21.5991816937	14.6185583624	26.8722322319	
64.0	114.753694231	18.4015902353	11.9096935407	12.3953468874	
64.5	131.902524779	20.3887476635	27.4330430411	6.2097595087	
65.0	119.087432815	28.8099523503	45.7063570544	11.1873842362	
65.5	116.516801178	23.74060963	18.5800664631	7.19865149023	
66.0	83.052952027	15.8284453164	18.5003005079	0.925563263651	
66.5	102.205964237	27.7950602255	38.9913013561	11.4516651662	
67.0	90.9334908091	11.9666697371	47.65304697	14.3977536338	
67.5	130.103593469	25.9156680573	41.6657473946	15.3831017735	
68.0	96.683872135	14.573515655	38.826083461	11.8916490061	
68.5	99.4742841691	18.93120731			
69.0	85.0166017877	20.8191707133			
69.5	82.1832970553	16.1993145998			
70.0	66.7311186048	15.6686226002			
70.5	64.3206169023	9.61238084751			
71.0	68.0775641019	17.8546639789			
71.5	59.8008671488	23.134929519			
72.0	61.7228207635	3.34013902747			
72.5	38.1968249341	8.10657145525			
73.0					
73.5					
74.0					
74.5					
75.0					
75.5					
76.0					
76.5					
77.0					
77.5					
78.0					
78.5					
79.0					
79.5					
80.0					
					
