x	actin	actin sem	cofilin	cofilin sem	
18.0	404.507704197	17.0282701111	252.557548101	40.6095059091	
18.5	398.118433556	15.8686023286	252.434918735	38.5039692109	
19.0	379.154995181	17.4501381046	249.530407732	39.1226385148	
19.5	380.437854162	19.6998663534	256.860833527	36.8887739803	
20.0	375.891690436	20.4549126271	251.495863761	35.2433917812	
20.5	365.979591604	20.0219301647	273.206674377	39.6386465302	
21.0	354.504262894	22.6803295745	250.639020181	36.2464942655	
21.5	319.382207838	22.0901376864	247.570211084	38.0578517258	
22.0	316.190856538	21.3364077407	224.199466515	35.7993948114	
22.5	326.823857363	26.1938475375	221.995963108	38.5429543911	
23.0	317.916823218	26.4164131942	209.333662009	37.5217336596	
23.5	302.982821119	27.940498215	218.23681533	42.1373878834	
24.0	303.718903938	28.712698355	207.934380866	45.9179553248	
24.5	305.150838698	29.8432351405	212.294999456	41.2992677938	
25.0	297.839712735	29.4307649792	218.37675553	43.9333117447	
25.5	287.775339579	30.1556228911	218.874634813	47.6689404233	
26.0	282.987901911	31.2476114964	205.605927389	51.4005812724	
26.5	273.288071362	34.6025556004	202.951557912	47.9617639198	
27.0	303.221350558	35.0817982211	207.602688306	52.571264296	
27.5	308.704940349	34.9035513834	238.257413933	56.3981906449	
28.0	316.814124236	35.2541948808	224.215955633	56.9212112595	
28.5	270.40949986	34.1338606292	253.290264015	64.2237388427	
29.0	283.432188484	33.8117575555	227.992336618	60.6988639165	
29.5	282.946684519	30.1081734663	225.918588591	60.5451429222	
30.0	275.70338129	33.6648478192	206.610233681	67.9788297152	
30.5	283.365561254	33.2078881986	220.750411575	62.9307129846	
31.0	279.193646517	29.007549369	218.143671523	49.9038350275	
31.5	280.985936512	39.1277726063	214.446684794	38.5536690465	
32.0	289.029062976	45.7051368776	182.539402781	37.5910171523	
32.5	275.718685515	49.1528645305	182.11264907	39.1278730988	
33.0	260.14134508	43.483143382	199.453368863	44.866304335	
33.5	247.32526917	47.8969341616	187.512420799	53.7204028739	
34.0	197.263755624	42.403421447	163.311499704	49.24064746	
34.5	210.522909525	39.4833601984	171.985553533	43.4751177102	
35.0	257.463785303	54.0503284679	115.703343903	29.1596247653	
35.5	257.316141031	54.3789572987	126.655036171	31.1348568424	
36.0	213.27216939	45.3019416548	140.11633808	43.1548705489	
36.5	189.166493345	48.858313394	136.784131379	31.3529129079	
37.0	188.805036166	46.1705981121	119.71566659	26.0743006225	
37.5	182.377235708	54.0991523078	147.129563213	46.1593930884	
38.0	222.175542361	55.6607463423	129.759399882	54.2891902977	
38.5	164.654976179	55.4798781649	119.441037472	59.8371026121	
39.0	185.208130474	55.7857940243	111.99227072	50.6559046507	
39.5	134.573503849	57.5671299256	103.732867386	40.9177988472	
40.0	191.734415445	66.9735881543	128.383178078	58.2623340664	
40.5	147.485134275	56.7480776416	112.596959805	48.5712641243	
41.0	195.81126626	75.672051075	173.290006729	121.109328374	
41.5	209.217105299	87.3694383757	187.123203992	142.791105855	
42.0	185.826216716	84.1555223131	154.436237423	94.1495701572	
42.5	192.278549236	93.0777498832	174.637023807	115.101690262	
43.0	186.329575915	94.0148189526	152.814447186	107.842418759	
43.5	178.94608668	95.5530836247	120.110093783	88.9776529668	
44.0	262.773008366	85.8498842899			
44.5	226.885866924	97.874890797			
45.0	222.500521481	113.376089628			
45.5	234.497773205	77.6526994965			
46.0					
46.5					
47.0					
47.5					
48.0					
48.5					
49.0					
49.5					
50.0					
50.5					
51.0					
51.5					
52.0					
52.5					
53.0					
53.5					
54.0					
54.5					
55.0					
55.5					
56.0					
56.5					
57.0					
57.5					
58.0					
58.5					
59.0					
59.5					
60.0					
60.5					
61.0					
61.5					
62.0					
62.5					
63.0					
63.5					
64.0					
64.5					
65.0					
65.5					
					
